order,family,common_name,bird_id,normalized_response,n,relaxed_by_hand
Gaviiformes,Gaviidae (Loons),Common Loon,comloo,velvetduck,1,
Gaviiformes,Gaviidae (Loons),Common Loon,comloo,woodduck,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,budgie,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,cardinal,9,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,chickadee,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,chippingsparrow,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,finch,13,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,flushedsparrow,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,ghout,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,housefinch,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,paintedfinch,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,pigeon,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,pinkbelly,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,pinkpointer,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,purplefinch,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redbelliedchickadee,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redbellyfinch,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redbellywarbler,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redbird,2,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redbreastedfinch,3,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redcappedfinch,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redchestbird,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redchestedbird,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redchestfinch,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redfinch,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redhairedbuzzard,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redhat,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redheadedfinch,2,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redheadedprettybird,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redjay,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redrobin,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redsparrow,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redspottedsparrow,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redswallow,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,redswollow,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,robin,9,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,robinredbreast,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,rosefinch,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,rosesplashedwarbler,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,roseywren,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,rosyfinch,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,sparrow,12,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,spottedred,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,squal,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,swallow,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,velvetbelliedswallow,1,
Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Common Redpoll,comred,wren,2,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,blackcannary,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,budgie,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,chick,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,chickadee,3,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,chikodee,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,commonsparrow,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,darksparrow,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,elegantthrush,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,finch,16,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,grayfinch,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,graywren,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,greybunting,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,greycappedfinch,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,greyfinch,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,herring,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,hummingbird,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,jay,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,junko,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,longtailedbird,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,lop,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,magpie,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,mockingbird,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,nutcracker,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,parakeet,2,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,peffbird,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,phoebe,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,pigeon,2,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,robbin,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,robin,8,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,rockwarbler,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,smalllittlegreybird,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,sparrow,16,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,starling,1,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,towhee,2,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,warbler,3,
Passeriformes,Passerellidae (New World Sparrows),Dark-eyed Junco,daejun,wren,6,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,albatross,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,beakedstork,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,blackcrane,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,blackgoose,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,blackgull,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,blackhawk,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,blackstork,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,blackwren,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,booby,2,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,comorant,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,condor,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,coot,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,crane,11,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,creepybird,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,crestedduck,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,duck,2,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,eagle,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,easton,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,egot,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,egret,2,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,egrets,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,fishguzzler,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,fishinggoose,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,flamingo,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,goose,3,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,goosebill,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,grayswan,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,gullbird,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,heron,12,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,herring,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,herron,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,hookfish,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,longneckgulloway,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,longthroatedloon,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,loon,2,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,mourninggoose,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,orangemacaw,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,osprey,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,parikee,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,pelican,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,pigeon,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,raptor,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,rivergoose,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,seagul,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,seagull,2,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,stork,2,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,strangepelican,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,swan,3,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,tropicalduck,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,vulture,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,waterbirdbaedonwebbedfeet,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,watercrest,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,wideveloc,1,
Suliformes,Phalacrocoracidae (Cormorants and Shags),Double-Crested Cormorant,doccor,yellowthroatedheron,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,cardinal,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,cuckoo,2,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,flicker,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,lark,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,mockingbird,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,pengsparr,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,pigeon,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,redandblackfinch,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,redneckedbird,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,rednose,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,skunk,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,skunksparrrow,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,sparrow,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,titmouse,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,warbler,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,wookpecker,1,
Piciformes,Picidae (Woodpeckers),Downy Woodpecker,dowwoo,yellowbelliedsapsucker,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,anteaterfinch,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,beachbird,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,booby,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,bugeatingbird,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,crane,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,curlew,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,duck,3,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,finch,2,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,goldenwingedfinch,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,herring,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,kingfisher,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,kingfishers,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,kiwibird,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,lakebird,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,lark,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,leper,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,longbeak,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,longbeakarizonabird,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,longbeakedduckbird,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,longbeakedfinch,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,longbeakedwaterduck,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,longbilledfinch,2,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,longbillfinch,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,longnosedstint,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,meadowlark,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,mockingjay,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,nightingale,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,paddlefoot,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,pecker,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,pelican,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,perto,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,pheasant,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,pheasnt,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,pickpaw,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,pigeon,2,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,piper,2,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,plover,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,pondwader,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,puffin,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,quail,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,roadrunner,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,robin,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,sandpecker,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,sandpiper,14,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,seabird,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,seagull,5,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,shorebird,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,snipe,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,sparrow,4,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,spottedhummingbird,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,starling,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,stilt,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,stork,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,swallow,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,swampbird,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,tern,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,thrasher,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,tip,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,titmouse,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,turtlesparrow,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,wadingpipkin,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,waterpecker,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,waterproust,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,whiteseacrow,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,whitespeck,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,wildpek,1,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,woodpecker,2,
Charadriiformes,Scolopacidae (Sandpipers and Allies),Dunlin,dunlin,wormbird,1,
Podicipediformes,Podicipedidae (Grebes),Eared Grebe,eargre,blackswan,1,
Podicipediformes,Podicipedidae (Grebes),Eared Grebe,eargre,blocker,1,
Podicipediformes,Podicipedidae (Grebes),Eared Grebe,eargre,booby,1,
Podicipediformes,Podicipedidae (Grebes),Eared Grebe,eargre,buffleduck,1,
Podicipediformes,Podicipedidae (Grebes),Eared Grebe,eargre,coot,2,
Podicipediformes,Podicipedidae (Grebes),Eared Grebe,eargre,devilbird,2,
Podicipediformes,Podicipedidae (Grebes),Eared Grebe,eargre,devilduck,1,
Podicipediformes,Podicipedidae (Grebes),Eared Grebe,eargre,duck,49,
Podicipediformes,Podicipedidae (Grebes),Eared Grebe,eargre,duckrelativenotanacrtualduck,1,
Podicipediformes,Podicipedidae (Grebes),Eared Grebe,eargre,easternduck,1,
Podicipediformes,Podicipedidae (Grebes),Eared Grebe,eargre,egret,1,
